Data incidente,Giorno,Denominazione strada o centro abitato,Localita' dell'incidente,Latitudine,Longitudine,Centro abitato,Tipologia del sinistro,Tipo di strada,Caratteristiche della strada,Stato fondo stradale,Tipo pavimentazione,Condizioni meteo,Condizioni traffico,Danni a cose,Incidente con lesioni,Persone ferite,Pedoni feriti,Persone decedute,Pedoni deceduti,Prognosi riservate,Prognosi fino a 20 gg,Prognosi da 21 a 40 gg,Prognosi oltre 40 gg,N. veicoli coinvolti,Autovettura pr.,Autovettura pb.,Autocarro,Autobus,Motocarro,Motociclo,Ciclomotore,Quadriciclo,Velocipede,Micromobilita' elettrica,Altro,Violazioni,LAT/LONG
24 April 2023,Lun,VIALE STUCCHI all'intersezione con Viale delle Industrie,MONZA,45.57215908,9.303013663,si,Tamponamento,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Scarso,no,si,1.0,,,,,1.0,,,2,2.0,,,,,,,,,,,Art.149/1 CdS,POINT (9.303013663 45.57215908)
30 March 2023,Gio,Viale Europa all'intersezione semaforizzata con VIA CAVALLOTTI,MONZA,45.57852,9.25688,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,2,2.0,,,,,,,,,,,Art.154/1 CdS,POINT (9.25688 45.57852)
27 September 2023,Mer,V.LE LIBERTÃ€ all'intersezione con SP60,MONZA,45.5897499,9.3001048,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Normale,no,si,1.0,,,,,1.0,,,2,1.0,,,,,,,,1.0,,,,POINT (9.3001048 45.5897499)
18 July 2023,Mar,VIA MERCADANTE in prossimita' del civico n.44,MONZA,45.5556934,9.2559742,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,,,,,,,,,2,1.0,,,,,1.0,,,,,,Art.148/15 CdS,POINT (9.2559742 45.5556934)
09 December 2023,Sab,Viale Elvezia direzione centro alt. palo luce 0015,MONZA,45.5945288,9.2500498,si,Veicolo in marcia contro veicolo in sosta,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,no,si,1.0,,,,,1.0,,,2,1.0,,1.0,,,,,,,,,"Art.141/2 CdS, Art.158/1 CdS, Art.180/1 CdS, Art.186/2 CdS",POINT (9.2500498 45.5945288)
11 June 2023,Dom,V.LE LOMBARDIA all'intersezione con Via Valosa di Sopra,MONZA,45.5772008,9.2483493,si,Tamponamento,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Normale,no,si,2.0,,,,,2.0,,,2,2.0,,,,,,,,,,,Art.141/2 CdS,POINT (9.2483493 45.5772008)
29 July 2023,Sab,Via Alberto da Giussano in prossimita' del civico n.11,MONZA,45.5727729,9.3096062,si,Veicolo in marcia contro veicolo in sosta,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,1.0,,,,,1.0,,,2,2.0,,,,,,,,,,,"Art.141/2 CdS, Art.157/2 CdS, Art.180/1 CdS",POINT (9.3096062 45.5727729)
09 October 2023,Lun,Viale delle Industrie opposto piattadorma ecologica,MONZA,45.5696449,9.2941104,si,Tamponamento Multiplo,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,no,,,,,,,,,3,3.0,,,,,,,,,,,Art.141/2 CdS,POINT (9.2941104 45.5696449)
18 November 2023,Sab,Viale Liberta' in prossimita' del civico n.88,MONZA,45.589299,9.295559263,si,Veicolo in marcia contro ostacolo fisso,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Scarso,no,si,1.0,,,,,1.0,,,1,1.0,,,,,,,,,,,Art.141/2 CdS,POINT (9.295559263 45.589299)
26 May 2023,Ven,VIA MONTESANTO all'intersezione semaforizzata con Via San Rocco,MONZA,45.56235,9.26849,si,Scontro frontale/laterale SX fra veicoli in marcia,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,si,2.0,,,,,2.0,,,2,,,,,,,,,2.0,,,"Art.41/1 CdS, Art.68/6 CdS",POINT (9.26849 45.56235)
01 June 2023,Gio,VIA BORGAZZI all'intersezione semaforizzata con Via Francesco Guerrazzi,MONZA,45.5674384,9.2626532,si,Scontro frontale/laterale SX fra veicoli in marcia,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,si,1.0,,,,,1.0,,,2,1.0,,,,,1.0,,,,,,Art.41/9 CdS,POINT (9.2626532 45.5674384)
12 September 2023,Mar,VIALE STUCCHI all'intersezione con VIA SALVADORI,MONZA,45.57201522,9.302345117,si,Veicolo in marcia contro ostacolo fisso,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Normale,si,no,,,,,,,,,1,1.0,,,,,,,,,,,,POINT (9.302345117 45.57201522)
04 September 2023,Lun,Spalto Piodo civ 14,MONZA,45.58162759,9.276434613,si,Veicolo in marcia contro ostacolo fisso,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,si,no,,,,,,,,,1,1.0,,,,,,,,,,,"Art.141/2 CdS, Art.180/1 CdS",POINT (9.276434613 45.58162759)
11 December 2023,Lun,Viale Vittorio Veneto in prossimita' del civico n.41,MONZA,45.5797126,9.24997398,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Nuvoloso,Normale,no,no,,,,,,,,,2,1.0,,,,,,1.0,,,,,"Art.143/1 CdS, Art.154/1 CdS",POINT (9.24997398 45.5797126)
08 February 2023,Mer,VIA BORGAZZI in prossimita' del civico n.155,MONZA,45.5607864,9.2569994,si,Infortunio per sola frenata improvvisa,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,2,,,1.0,,,1.0,,,,,,,POINT (9.2569994 45.5607864)
30 September 2023,Sab,Via Antonio Cantore all'intersezione semaforizzata con Via Lecco,MONZA,45.589661,9.2829254,si,Infortunio per caduta da veicolo,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Intenso,no,si,1.0,,,,,1.0,,,2,,,,,,1.0,,,,,1.0,,POINT (9.2829254 45.589661)
18 May 2023,Gio,VIA BUONARROTI in prossimita' del civico n.78/a,MONZA,45.5727129,9.2832255,si,Tamponamento Multiplo,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,1.0,,,,,1.0,,,4,2.0,,2.0,,,,,,,,,Art.149/1 CdS,POINT (9.2832255 45.5727129)
26 September 2023,Mar,VIA BORSA all'intersezione con VIA GIACOSA,MONZA,45.5796288,9.2894339,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,si,si,1.0,,,,,1.0,,,2,2.0,,,,,,,,,,,Art.145/4 CdS,POINT (9.2894339 45.5796288)
22 February 2023,Mer,Viale Liberta' in prossimita' del civico n.116,MONZA,45.59036447,9.30019256,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Foschia,Intenso,no,si,1.0,,,,,1.0,,,2,1.0,,,,,,,,1.0,,,"Art.143/1 CdS, Art.154/8 CdS",POINT (9.30019256 45.59036447)
05 December 2023,Mar,Viale Lombardia all'intersezione con VIA CAVALLOTTI,MONZA,45.5772008,9.2483493,si,Tamponamento,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Scarso,no,si,1.0,,,,,1.0,,,2,2.0,,,,,,,,,,,"Art.141/2 CdS, Art.180/1 CdS",POINT (9.2483493 45.5772008)
01 April 2023,Sab,Via Privata Luciano Zuccoli in prossimita' del civico n.11,MONZA,45.5805054,9.3034074,si,Veicolo in marcia contro veicolo in sosta,Strada Urbana,Pianeggiante,Asciutto,Asfaltata,Sereno,Scarso,no,no,,,,,,,,,2,2.0,,,,,,,,,,,"Art.7/14 CdS, Art.141/2 CdS, Art.186 bis/3 CdS",POINT (9.3034074 45.5805054)
10 November 2023,Ven,Via Alfonso Marelli all'intersezione con Via Alessandro Anzani,MONZA,45.5683409,9.2360473,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Incrocio,Asciutto,Asfaltata,Nuvoloso,Scarso,no,no,,,,,,,,,2,2.0,,,,,,,,,,,Art.145/4 CdS,POINT (9.2360473 45.5683409)
04 October 2023,Mer,VIA BUONARROTI all'intersezione semaforizzata con Via Giovanni Cimabue,MONZA,45.5719964,9.2836027,si,Tamponamento,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Intenso,no,no,,,,,,,,,2,2.0,,,,,,,,,,,Art.141/2 CdS,POINT (9.2836027 45.5719964)
04 February 2023,Sab,Via Andrea Appiani all'intersezione semaforizzata con Via dei Mille,MONZA,45.5874602,9.2726466,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,si,1.0,,,,,1.0,,,2,2.0,,,,,,,,,,,"Art.141/3 CdS, Art.146/3 CdS",POINT (9.2726466 45.5874602)
20 July 2023,Gio,VIALE GIANBATTISTA STUCCHI all'intersezione con Via Sant'Albino,MONZA,45.5810349,9.3092897,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Intenso,no,no,,,,,,,,,2,2.0,,,,,,,,,,,,POINT (9.3092897 45.5810349)
27 December 2023,Mer,Via Giuseppe Giusti all'intersezione con V.LE CESARE BATTISTI,MONZA,45.5906368,9.2612558,si,Scontro frontale/laterale SX fra veicoli in marcia,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,1.0,,,,,1.0,,,2,1.0,,,,,,,,1.0,,,Art.146/1 CdS,POINT (9.2612558 45.5906368)
30 October 2023,Lun,"Viale Lombardia alt. concessionaria Mazda , civico 86",MONZA,45.5772008,9.2483493,si,Tamponamento Multiplo,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,no,,,,,,,,,3,3.0,,,,,,,,,,,Art.141/2 CdS,POINT (9.2483493 45.5772008)
21 August 2023,Lun,Via Lodovico Pavoni all'intersezione con Via Artigianelli,MONZA,45.5809202,9.270456,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,si,si,1.0,,,,,1.0,,,2,2.0,,,,,,,,,,,"Art.78/3 CdS, Art.79/4 CdS, Art.145/4 CdS, Art.193/2 CdS",POINT (9.270456 45.5809202)
26 January 2023,Gio,VIA MANZONI in prossimita' del civico n.17,MONZA,45.58412,9.27115,si,Veicolo in marcia contro veicolo in sosta,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,no,,,,,,,,,2,2.0,,,,,,,,,,,"Art.141/2 CdS, Art.157/7 CdS",POINT (9.27115 45.58412)
12 April 2023,Mer,VIALE STUCCHI all'intersezione con VIA SICILIA,MONZA,45.5810349,9.3092897,si,Scontro frontale/laterale SX fra veicoli in marcia,Strada Urbana,Rotatoria,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,no,si,1.0,,,,,1.0,,,2,1.0,,,,,,,,1.0,,,,POINT (9.3092897 45.5810349)
18 April 2023,Mar,VIALE STUCCHI all'intersezione con Via Sant'Albino,MONZA,45.5810349,9.3092897,si,Infortunio per caduta da veicolo,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Intenso,no,si,1.0,,,,,1.0,,,1,,,,,,1.0,,,,,,Art.141/2 CdS,POINT (9.3092897 45.5810349)
06 October 2023,Ven,Viale Regina Margherita in prossimita' del palo luce n.0762,MONZA,45.58947074,9.274473609,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,2,1.0,,,,,,,,1.0,,,Art.154/8 CdS,POINT (9.274473609 45.58947074)
22 November 2023,Mer,Via Alessandro Manzoni all'intersezione con Via Padre Reginaldo Giuliani,MONZA,45.5835729,9.2712298,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Intenso,no,no,,,,,,,,,2,1.0,,,,,1.0,,,,,,"Art.145/4 CdS, Art.148/12 CdS",POINT (9.2712298 45.5835729)
21 October 2023,Sab,Via San Gottardo in prossimita' del civico n.66,MONZA,45.5846572,9.2677347,si,Scontro frontale/laterale SX fra veicoli in marcia,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Intenso,no,no,,,,,,,,,2,1.0,,,,,1.0,,,,,,Art.154/1 CdS,POINT (9.2677347 45.5846572)
02 March 2023,Gio,Viale Cesare Battisti in prossimita' del civico n.57,MONZA,45.5911881,9.2599037,si,Tamponamento,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Nuvoloso,Intenso,no,no,,,,,,,,,2,2.0,,,,,,,,,,,Art.141/2 CdS,POINT (9.2599037 45.5911881)
26 March 2023,Dom,Via Mose' Bianchi all'intersezione con VIA VOLTA,MONZA,45.587773,9.2725388,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,1.0,,,,,1.0,,,2,1.0,,,,,1.0,,,,,,Art.145/5 CdS,POINT (9.2725388 45.587773)
10 February 2023,Ven,Via Carlo Emanuele I in prossimita' del civico n.12,MONZA,45.57885,9.25165,si,Scontro frontale fra veicoli in marcia,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,2,2.0,,,,,,,,,,,Art.145/5 CdS,POINT (9.25165 45.57885)
20 May 2023,Sab,VIA VISCONTI all'intersezione con Via Enrico Cernuschi,MONZA,45.5807499,9.2708051,si,Tamponamento,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,no,,,,,,,,,2,2.0,,,,,,,,,,,Art.149/1 CdS,POINT (9.2708051 45.5807499)
12 July 2023,Mer,Via Lecco in prossimita' del civico n.162h,MONZA,45.59495,9.29379,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,1.0,,,,,1.0,,,2,1.0,,,,,1.0,,,,,,Art.145/4 CdS,POINT (9.29379 45.59495)
26 October 2023,Gio,Via Fiumelatte all'intersezione con Via Lago Trasimeno,MONZA,45.5658154,9.2456504,si,Fuoriuscita dalla sede stradale,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,si,no,,,,,,,,,1,1.0,,,,,,,,,,,,POINT (9.2456504 45.5658154)
21 August 2023,Lun,SP6var uscita tunnel direzione Vedano al lambro,MONZA,45.6012549,9.2511356,si,Veicolo in marcia contro ostacolo fisso,Provinciale entro l'abitato,Sottopasso illuminato,Asciutto,Asfaltata,Sereno,Scarso,si,si,1.0,,,,,1.0,,,1,1.0,,,,,,,,,,,Art.117/2 CdS,POINT (9.2511356 45.6012549)
19 February 2023,Dom,Piazza Trento e Trieste parcheggio sotterraneo piazza trento e trieste,MONZA,45.5834987,9.2738387,si,Veicolo in marcia contro ostacolo fisso,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,,,,,,,,,1,1.0,,,,,,,,,,,,POINT (9.2738387 45.5834987)
17 June 2023,Sab,Viale Sicilia all'intersezione con Via Antonio Allegri Correggio,MONZA,45.5812018,9.3079905,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Normale,no,si,1.0,,,,,,1.0,,2,1.0,,,,,,,,1.0,,,Art.145/4 CdS,POINT (9.3079905 45.5812018)
22 November 2023,Mer,VIA BORGAZZI all'altezza del distributore q8 (OPP.CIC.87b),MONZA,45.56635518,9.261564656,si,Scontro frontale/laterale SX fra veicoli in marcia,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,si,1.0,,,,,1.0,,,2,1.0,,,,,1.0,,,,,,Art.154/1 CdS,POINT (9.261564656 45.56635518)
16 December 2023,Sab,Via Emilio Borsa all'intersezione con VIA GIACOSA,MONZA,45.57955047,9.29486541,si,Veicolo in marcia contro veicolo in sosta,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,1.0,,,,,1.0,,,3,3.0,,,,,,,,,,,"Art.145/4 CdS, Art.158/1 CdS, Art.173/1 CdS",POINT (9.29486541 45.57955047)
10 October 2023,Mar,VIA BORSA all'intersezione con Via Eleonora Duse,MONZA,45.5796288,9.2894339,si,Scontro frontale/laterale SX fra veicoli in marcia,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,2,1.0,,,,,1.0,,,,,,Art.145/4 CdS,POINT (9.2894339 45.5796288)
29 October 2023,Dom,Via Raffaele De Gradi in prossimita' del civico n.3,MONZA,45.5885558,9.287228,si,Investimento di pedone,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,1.0,1.0,,,,1.0,,,1,1.0,,,,,,,,,,,Art.141/4 CdS,POINT (9.287228 45.5885558)
27 April 2023,Gio,Via Brembo in prossimita' del civico n.5,MONZA,45.5696184,9.2482247,si,Investimento di pedone,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,1.0,1.0,,,,1.0,,,1,1.0,,,,,,,,,,,Art.191/1 CdS,POINT (9.2482247 45.5696184)
24 November 2023,Ven,VIA MARCONI in prossimita' del civico n.98,MONZA,45.5552104,9.2607567,si,Tamponamento Multiplo,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,si,1.0,,,,,1.0,,,4,4.0,,,,,,,,,,,"Art.141/1 CdS, Art.154/1 CdS",POINT (9.2607567 45.5552104)
07 July 2023,Ven,VIA CAVALLOTTI in prossimita' del civico n.5,MONZA,45.5820823,9.270845,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Curva a visuale libera,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,2,2.0,,,,,,,,,,,Art.154/1 CdS,POINT (9.270845 45.5820823)
05 April 2023,Mer,VIA SALVADORI in prossimita' del civico n.2,MONZA,45.5738578,9.2970393,si,Veicolo in marcia contro ostacolo fisso,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,2,1.0,1.0,,,,,,,,,,,POINT (9.2970393 45.5738578)
30 September 2023,Sab,Via Enrico Toti in corrispondenza del palo luce n.1550,MONZA,45.58899736,9.284021917,si,Veicolo in marcia contro ostacolo fisso,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,1.0,,,,,1.0,,,1,,,,,,,,,,1.0,,"Art.141/2 CdS, Art.1/75 -12 Legge n. 160/2019 â€“ Mobilita' elettrica",POINT (9.284021917 45.58899736)
15 June 2023,Gio,VIALE MARCONI in prossimita' del civico n.92,MONZA,45.55566,9.26106,si,Tamponamento Multiplo,Strada Urbana,Pianeggiante,Asciutto,Asfaltata,Sereno,Intenso,no,no,,,,,,,,,3,3.0,,,,,,,,,,,Art.149/1 CdS,POINT (9.26106 45.55566)
10 May 2023,Mer,Viale Liberta' all'intersezione con Via Nino Bixio,MONZA,45.5897499,9.3001048,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Intersezione stradale segnalata,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,no,,,,,,,,,3,3.0,,,,,,,,,,,Art.145/5 CdS,POINT (9.3001048 45.5897499)
20 February 2023,Lun,Via Lecco in prossimita' del civico n.192,MONZA,45.59663594,9.294728628,si,Tamponamento Multiplo,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,2.0,,,,,2.0,,,3,3.0,,,,,,,,,,,Art.149/1 CdS,POINT (9.294728628 45.59663594)
14 September 2023,Gio,Via Gian Francesco Parravicini all'intersezione con Via Achille Varisco,MONZA,45.584288,9.2703982,si,Veicolo in marcia contro veicoli in sosta,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,3,3.0,,,,,,,,,,,"Art.154/1 CdS, Art.157/5 CdS",POINT (9.2703982 45.584288)
07 May 2023,Dom,VIA PRINA all'intersezione semaforizzata con Via Eugenio Villoresi,MONZA,45.5873383,9.2678531,si,Scontro frontale/laterale SX fra veicoli in marcia,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Scarso,no,si,1.0,,,,,1.0,,,2,1.0,,,,,,,,1.0,,,Art.41/9 CdS,POINT (9.2678531 45.5873383)
07 April 2023,Ven,VIA FERMI in prossimita' del civico n.105,MONZA,45.56133888,9.2732184,si,Scontro frontale/laterale SX fra veicoli in marcia,Strada Urbana,Curva a visuale libera,Asciutto,Asfaltata,Sereno,Scarso,no,si,1.0,,,,,1.0,,,2,2.0,,,,,,,,,,,Art.145/5 CdS,POINT (9.2732184 45.56133888)
01 January 2023,Dom,Via Carlo Rota all'intersezione con Via Giuseppe Ferrari,MONZA,45.58123,9.28973,si,Investimento di pedone,Strada Urbana,Intersezione semaforizzata,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,no,si,2.0,1.0,,,,2.0,,,1,,,,,,,1.0,,,,,"Art.141/4 CdS, Art.190/2 CdS",POINT (9.28973 45.58123)
23 April 2023,Dom,Viale Brianza all'intersezione semaforizzata con Via Vincenzo Bellini,MONZA,45.59808,9.27029,si,Tamponamento Multiplo,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Intenso,no,si,3.0,,,,,3.0,,,3,3.0,,,,,,,,,,,Art.141/2 CdS,POINT (9.27029 45.59808)
28 December 2023,Gio,Viale Francesco Petrarca all'intersezione con Via Giovanni Boccaccio,MONZA,45.59127107,9.276960238,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Incrocio,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,,,,,,,,,2,2.0,,,,,,,,,,,Art.154/1 CdS,POINT (9.276960238 45.59127107)
03 August 2023,Gio,VIALE STUCCHI - CIMITERO all'intersezione con VIA SALVADORI,MONZA,45.57164441,9.302827713,si,Tamponamento,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Intenso,no,si,1.0,,,,,1.0,,,2,1.0,,,,,,,,1.0,,,Art.149/1 CdS,POINT (9.302827713 45.57164441)
02 July 2023,Dom,Corso Milano all'intersezione con Via Gaetana Agnesi,MONZA,45.5776161,9.2714715,si,Tamponamento,Strada Urbana,Intersezione non regolata/non segnalata,Asciutto,Asfaltata,Sereno,Scarso,no,si,2.0,,,,,2.0,,,2,1.0,,,,,1.0,,,,,,"Art.149/6 CdS, Art.186/2 CdS, Art.214/1 CdS",POINT (9.2714715 45.5776161)
29 June 2023,Gio,Viale Elvezia SS36,MONZA,45.59758534,9.24490856,si,Tamponamento Multiplo,Statale entro l'abitato,Cavalcavia,Asciutto,Asfaltata,Sereno,Intenso,si,no,,,,,,,,,3,2.0,,1.0,,,,,,,,,Art.141/2 CdS,POINT (9.24490856 45.59758534)
13 April 2023,Gio,Via Porta Lodi in prossimita' del civico n.7,MONZA,45.5822712,9.2801567,si,Scontro frontale fra veicoli in marcia,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,si,1.0,,,,,,1.0,,2,,,,,,,,,2.0,,,Art.7/14 CdS,POINT (9.2801567 45.5822712)
01 February 2023,Mer,Via Dottor Giovanni Battista Mauri in prossimita' del civico n.14,MONZA,45.58684,9.273047415,si,Scontro frontale/laterale SX fra veicoli in marcia,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,si,1.0,,,,,1.0,,,2,1.0,,,,,1.0,,,,,,"Art.80/14 CdS, Art.154/1 CdS, Art.180/1 CdS",POINT (9.273047415 45.58684)
15 October 2023,Dom,Viale Lombardia in prossimita' del civico n.180,MONZA,45.5724529,9.2462962,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Curva a visuale libera,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,2,1.0,,,,,,,,1.0,,,Art.40/11 CdS,POINT (9.2462962 45.5724529)
10 March 2023,Ven,VIA MANZONI in prossimita' del civico n.17,MONZA,45.5841233,9.271148,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,2,2.0,,,,,,,,,,,"Art.80/14 CdS, Art.157/7 CdS",POINT (9.271148 45.5841233)
16 January 2023,Lun,Via Alessandro Volta all'intersezione con Viale Cesare Battisti,MONZA,45.59201709,9.266258575,si,Infortunio per sola frenata improvvisa,Strada Urbana,Intersezione semaforizzata,Bagnato (umidita' in atto),Asfaltata,Sereno,Normale,no,si,1.0,,,,,1.0,,,1,,,,,,1.0,,,,,,Art.141/1 CdS,POINT (9.266258575 45.59201709)
17 October 2023,Mar,Via Emilio Osculati all'intersezione con Via Oreste Pennati,MONZA,45.5870929,9.289196,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,2,2.0,,,,,,,,,,,Art.145/5 CdS,POINT (9.289196 45.5870929)
17 July 2023,Lun,Via Antonio Cantore all'intersezione con Via Santuario delle Grazie Vecchie,MONZA,45.589661,9.2829254,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Intenso,no,no,,,,,,,,,2,1.0,,,,,1.0,,,,,,"Art.154/1 CdS, Art.180/1 CdS",POINT (9.2829254 45.589661)
08 November 2023,Mer,Via Lario in prossimita' del civico n.17,MONZA,45.5895525,9.249123,si,Veicolo in marcia contro ostacolo fisso,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Scarso,si,no,,,,,,,,,1,,,1.0,,,,,,,,,"Art.141/2 CdS, Art.186 bis/3 CdS",POINT (9.249123 45.5895525)
27 July 2023,Gio,Via dei Mille in prossimita' del civico n.7,MONZA,45.58632754,9.273335605,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,1.0,,,,,1.0,,,2,1.0,,,,,1.0,,,,,,"Art.154/1 CdS, Art.193/2 CdS",POINT (9.273335605 45.58632754)
23 October 2023,Lun,Viale Francesco Petrarca all'intersezione con Via Damiano Chiesa,MONZA,45.5896615,9.2763172,si,Scontro frontale/laterale SX fra veicoli in marcia,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,2,2.0,,,,,,,,,,,,POINT (9.2763172 45.5896615)
27 June 2023,Mar,Viale Cascina Cattabrega all'intersezione con Viale Mulino del Cantone,MONZA,45.6014513,9.2842707,no,Fuoriuscita dalla sede stradale,Altra strada,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,3.0,,,,,3.0,,,1,,,,,,,,,1.0,,,Art.141/2 CdS,POINT (9.2842707 45.6014513)
23 September 2023,Sab,Viale Lombardia all'intersezione con Via Lago Trasimeno,MONZA,45.5772008,9.2483493,si,Tamponamento,Provinciale entro l'abitato,Intersezione stradale segnalata,Bagnato (umidita' in atto),Asfaltata,Sereno,Intenso,no,no,,,,,,,,,2,1.0,,,,,,,,,,1.0,"Art.141/3 CdS, Art.145/5 CdS",POINT (9.2483493 45.5772008)
